ort_id;Ortschaft;str_id;Strasse
1668;Neubrandenburg;1307110701207;Lindenhof
1668;Neubrandenburg;1307110701208;Lindenhofer Straße
1668;Neubrandenburg;1307110701210;Lindenstraße
1668;Neubrandenburg;1307110701213;Liselotte-Herrmann-Straße
1668;Neubrandenburg;1307110701219;Löwenzahnweg
1668;Neubrandenburg;1307110701214;Ludwig-van-Beethoven-Ring
1668;Neubrandenburg;1307110701222;Lutizenstraße
1668;Neubrandenburg;1307110701215;Lyonel-Feininger-Straße
1668;Neubrandenburg;1307110701328;Malvenweg
1668;Neubrandenburg;1307110701301;Malzstraße
1668;Neubrandenburg;1307110701331;Maränenstieg
1668;Neubrandenburg;1307110701329;Margeritenstraße
1668;Neubrandenburg;1307110701325;Marie-Hager-Straße
1668;Neubrandenburg;1307110701304;Markgrafenstraße
1668;Neubrandenburg;1307110701305;Markscheiderweg
1668;Neubrandenburg;1307110701320;Marktplatz
1668;Neubrandenburg;1307110701321;Marmorweg
1668;Neubrandenburg;1307110701333;Maurice-Ravel-Weg
1668;Neubrandenburg;1307110701307;Max-Adrion-Straße
1668;Neubrandenburg;1307110701324;Max-Bruch-Weg
1668;Neubrandenburg;1307110701326;Max-Klinger-Straße
1668;Neubrandenburg;1307110701327;Max-Liebermann-Straße
1668;Neubrandenburg;1307110701332;Melissenstraße
1668;Neubrandenburg;1307110701322;Mirabellenstraße
1668;Neubrandenburg;1307110701309;Mittelste Straße
1668;Neubrandenburg;1307110701311;Mlada-Boleslaver-Straße
1668;Neubrandenburg;1307110701313;Molkereistraße
1668;Neubrandenburg;1307110701314;Monckeshofer Straße
1668;Neubrandenburg;1307110701316;Morgenlandstraße
1668;Neubrandenburg;1307110701334;Morizanenstraße
1668;Neubrandenburg;1307110701312;Möwenstraße
1668;Neubrandenburg;1307110701330;Mozartstraße
1668;Neubrandenburg;1307110701317;Mudder-Schulten-Straße
1668;Neubrandenburg;1307110701318;Mühlendamm
1668;Neubrandenburg;1307110701319;Mühlenholzstraße
1668;Neubrandenburg;1307110701409;Narzissenstraße
1668;Neubrandenburg;1307110701410;Nelkenstraße
1668;Neubrandenburg;1307110701411;Nemerower Straße
1668;Neubrandenburg;1307110701401;Neuendorfer Straße
1668;Neubrandenburg;1307110701402;Neuenkirchener Straße
1668;Neubrandenburg;1307110701403;Neustrelitzer Straße
1668;Neubrandenburg;1307110701405;Neutorstraße
1668;Neubrandenburg;1307110701406;Neveriner Straße
1668;Neubrandenburg;1307110701407;Niels-Stensen-Straße
1668;Neubrandenburg;1307110701412;Nonnenhofer Straße
1668;Neubrandenburg;1307110701408;Nordbahnstraße
1668;Neubrandenburg;1307110701501;Oberer Bierweg
1668;Neubrandenburg;1307110701508;Obodritenstraße
1668;Neubrandenburg;1307110701502;Oelmühlenstraße
1668;Neubrandenburg;1307110701505;Opalstraße
